x00,y00,z00,x01,y01,z01,x02,y02,z02,x03,y03,z03,x04,y04,z04,x05,y05,z05,x06,y06,z06,x07,y07,z07,x08,y08,z08,x09,y09,z09,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,Label
0.366824538,0.930188715,1.96E-09,0.442671359,0.847728491,-0.026998699,0.472031832,0.704805076,-0.056948222,0.417727768,0.614809096,-0.095484585,0.348682791,0.5895046,-0.128908187,0.43206045,0.551880777,-0.004985415,0.456310928,0.405028105,-0.043362707,0.471451283,0.319526941,-0.070597388,0.478954405,0.246534735,-0.092587985,0.363110542,0.563027263,-0.029383237,0.34500578,0.388549656,-0.078184083,0.33656317,0.285036862,-0.112813085,0.3223373,0.197448343,-0.135356054,0.305729866,0.615008771,-0.0609877,0.306839436,0.555472136,-0.108390935,0.347688824,0.653108895,-0.106936008,0.367992729,0.718719542,-0.093544863,0.257702649,0.690843523,-0.101405099,0.271123528,0.638231993,-0.130416855,0.30705893,0.708440483,-0.123538032,0.326915503,0.764488637,-0.110393576,5
0.363902599,0.933035851,1.21E-09,0.440682203,0.851081491,-0.031130569,0.471137851,0.705699444,-0.061963268,0.412872106,0.613176286,-0.101258121,0.3419649,0.585314035,-0.135552824,0.433751404,0.547445655,-0.002438352,0.458263397,0.399253756,-0.039553493,0.473439485,0.314938456,-0.065108538,0.481419802,0.243270218,-0.08604604,0.363048643,0.559325755,-0.026172495,0.345584065,0.385346115,-0.072597384,0.337913036,0.285784364,-0.105383568,0.324795514,0.199607164,-0.12674877,0.305457741,0.611495316,-0.058517244,0.308898419,0.553208351,-0.106448852,0.347179234,0.65415585,-0.106865361,0.364627779,0.720933795,-0.094294921,0.258052081,0.687423587,-0.100029454,0.275050938,0.64072144,-0.129764155,0.310770005,0.714855194,-0.124520518,0.330205828,0.771206141,-0.112411655,5
0.364342868,0.94362855,1.72E-09,0.436205387,0.849586487,-0.032959778,0.465040565,0.711216569,-0.067390725,0.410093993,0.624230087,-0.109423533,0.335352153,0.600750864,-0.145646885,0.420673817,0.550142705,-0.009380122,0.446838707,0.395123929,-0.048687894,0.460694075,0.308652401,-0.076309554,0.468556672,0.231502771,-0.099067189,0.351472825,0.569175661,-0.032825589,0.329564869,0.392175287,-0.083027951,0.319976389,0.289336532,-0.117757253,0.307538748,0.197316706,-0.139637083,0.295246035,0.627997339,-0.064125292,0.295239747,0.56999898,-0.114180267,0.337731093,0.668518662,-0.11236506,0.359704942,0.72810638,-0.097383313,0.250305772,0.711335301,-0.104545496,0.255372971,0.644997358,-0.135830134,0.295250356,0.715731442,-0.12823087,0.320549995,0.772564292,-0.113688745,5
0.36248371,0.944647908,1.22E-09,0.437851578,0.856275797,-0.035928208,0.465003133,0.713859797,-0.071280405,0.40415749,0.627237201,-0.114515096,0.328973562,0.603104174,-0.15241088,0.424168825,0.54980886,-0.012412756,0.449255407,0.396405756,-0.054385241,0.464196026,0.308105946,-0.083924979,0.471091658,0.231703103,-0.107792713,0.353019327,0.564840436,-0.035365764,0.332968026,0.388695806,-0.088469476,0.324171513,0.285073608,-0.125877008,0.308381081,0.195542336,-0.150065392,0.294980735,0.620786965,-0.066663548,0.295814395,0.564866364,-0.120306142,0.340524822,0.668426454,-0.12269897,0.361745894,0.735376477,-0.11049179,0.246971905,0.701227725,-0.107356086,0.259644747,0.649604678,-0.140813902,0.299304783,0.722393155,-0.136816666,0.321715772,0.779401124,-0.125076056,5
0.36553964,0.939502358,4.97E-10,0.438499779,0.850909472,-0.037608042,0.462750345,0.707987785,-0.073695131,0.398491323,0.622621179,-0.116983302,0.31957683,0.598575473,-0.155190989,0.423355818,0.544742167,-0.016207296,0.446205616,0.390648544,-0.057855513,0.460090846,0.302588642,-0.087108575,0.466570079,0.227634966,-0.110788584,0.351029128,0.561600685,-0.03820378,0.32565859,0.384846091,-0.08986266,0.315819502,0.282552242,-0.125737742,0.301118404,0.196612149,-0.149182782,0.293787211,0.620756745,-0.0685817,0.293824315,0.566384673,-0.119835541,0.339670718,0.66432178,-0.121209793,0.362118423,0.727772534,-0.109184779,0.248636916,0.704411566,-0.108533129,0.260016739,0.65331018,-0.141050979,0.301314801,0.722774506,-0.136722147,0.325730264,0.777452111,-0.125145987,5
0.364963204,0.934168816,9.08E-10,0.435520083,0.840832174,-0.038266625,0.459312439,0.702903807,-0.078196704,0.397165656,0.62498796,-0.125259146,0.31854403,0.606270075,-0.167244405,0.414322883,0.541648865,-0.026844529,0.438404143,0.388856411,-0.073095627,0.451201677,0.302787483,-0.105051003,0.457579195,0.227086961,-0.130208731,0.342561156,0.561958194,-0.0496822,0.316356242,0.388730347,-0.106600285,0.305100501,0.288220793,-0.144115761,0.290411651,0.200038075,-0.168228522,0.285590798,0.622755826,-0.080073819,0.290240228,0.572332203,-0.133546337,0.33711803,0.668949485,-0.132514134,0.359871715,0.729008436,-0.118882917,0.240654767,0.707009673,-0.120156989,0.251125067,0.650554895,-0.152846634,0.29156357,0.717105925,-0.146340877,0.315082729,0.770387888,-0.13330929,5
0.358749002,0.929435492,2.04E-10,0.430918962,0.837779462,-0.041920502,0.453108847,0.699372709,-0.08117304,0.38926211,0.621943831,-0.126450509,0.311315417,0.603450656,-0.166886106,0.407936454,0.538626313,-0.030013805,0.431325525,0.383337438,-0.076475173,0.444148481,0.292907953,-0.10906066,0.450146705,0.214455426,-0.1347249,0.33510226,0.558437049,-0.049918413,0.305913001,0.382017523,-0.108011261,0.292229384,0.274853885,-0.147049844,0.274373144,0.187095702,-0.172290206,0.27798146,0.620036721,-0.077438183,0.277867019,0.572751701,-0.132059127,0.325839698,0.668880403,-0.132589191,0.348802507,0.731455803,-0.11953789,0.233271301,0.705970466,-0.114957683,0.240842387,0.655626953,-0.149548754,0.281963557,0.721740305,-0.14511098,0.305371493,0.774901509,-0.132904276,5
0.358868718,0.931809008,4.60E-10,0.43307656,0.838854551,-0.041334357,0.452727795,0.698497474,-0.078903839,0.383823782,0.619769037,-0.123035431,0.306289077,0.600136459,-0.162259907,0.411464036,0.541470528,-0.023500616,0.431994081,0.386602044,-0.069672033,0.444344461,0.294623673,-0.104017295,0.449082702,0.214457572,-0.131108001,0.338443428,0.560098708,-0.043424942,0.31032306,0.387753546,-0.101177573,0.295517713,0.282987982,-0.143572003,0.275671452,0.19592309,-0.17123498,0.280671328,0.619333446,-0.071167521,0.275451064,0.579800904,-0.126158342,0.325489044,0.677059293,-0.130606726,0.352942377,0.738389134,-0.120193765,0.234911948,0.702013135,-0.108964063,0.239516497,0.656907439,-0.143985704,0.281878293,0.723968923,-0.141755313,0.309041977,0.776821136,-0.131193861,5
0.358944535,0.921073198,1.88E-10,0.432729512,0.832390189,-0.043199055,0.451750636,0.691633642,-0.081896357,0.381035537,0.616597533,-0.126860976,0.304708928,0.599657476,-0.167427152,0.41244179,0.528307319,-0.027510012,0.431964934,0.3716681,-0.07473354,0.44460696,0.277875721,-0.10999281,0.450026155,0.198088884,-0.137712523,0.338007927,0.548526764,-0.046757493,0.311159968,0.373187423,-0.104281366,0.296075672,0.266355127,-0.146816656,0.275748998,0.178802967,-0.175230503,0.279127389,0.608744204,-0.074119933,0.273709297,0.565204263,-0.129413858,0.322045028,0.662639737,-0.135422364,0.348988444,0.728261769,-0.126558945,0.233140081,0.690520883,-0.111720406,0.241775274,0.655380487,-0.146720782,0.283840209,0.724172473,-0.145719603,0.310874879,0.776570022,-0.136592984,5
0.361079335,0.920462847,6.60E-10,0.434182584,0.828396559,-0.042745829,0.45224452,0.688111424,-0.081972629,0.382036895,0.614064515,-0.127732366,0.304633617,0.598882437,-0.168903083,0.411075264,0.529720902,-0.027230337,0.430861712,0.373474121,-0.074779943,0.442958266,0.280835629,-0.11093004,0.447489381,0.20006153,-0.139334083,0.337873399,0.550104499,-0.046907175,0.309818149,0.378511608,-0.105232805,0.292907029,0.273062646,-0.149769917,0.271517754,0.184706658,-0.179439113,0.27942571,0.610157788,-0.074248001,0.276514322,0.57316494,-0.129180059,0.326054811,0.670201361,-0.135403857,0.353958488,0.733120203,-0.126712859,0.233243138,0.690623522,-0.111874819,0.238788292,0.651999891,-0.146258622,0.280573308,0.718321085,-0.144809872,0.308100432,0.76960218,-0.135427371,5
0.364046812,0.908174634,-9.60E-10,0.439241648,0.82502979,-0.038976096,0.462785214,0.686449289,-0.075059809,0.393137634,0.610629261,-0.117854491,0.315050095,0.595469713,-0.15642029,0.41912955,0.523550272,-0.027384786,0.438490361,0.365913808,-0.074029453,0.450854897,0.271248132,-0.107996397,0.456554234,0.191873163,-0.134540275,0.346823454,0.541083455,-0.048438411,0.320928454,0.366816759,-0.105056845,0.30566752,0.261969715,-0.145612612,0.285739601,0.174543738,-0.17240192,0.290488869,0.597510755,-0.076832905,0.280102313,0.555753589,-0.130735472,0.325534672,0.652010381,-0.134763882,0.353612781,0.715315402,-0.124854013,0.247178346,0.676004171,-0.115222156,0.248884186,0.642151713,-0.149108797,0.288434088,0.707977474,-0.146830305,0.316543847,0.758414984,-0.136830091,5
0.368216664,0.914566398,6.80E-10,0.441848814,0.822639823,-0.038924266,0.461743951,0.68388015,-0.077403001,0.392962545,0.608748138,-0.122636043,0.316373467,0.591712654,-0.163343638,0.42032373,0.524656832,-0.028559053,0.440842062,0.366804481,-0.075325869,0.450845242,0.273908168,-0.110193282,0.454510331,0.194380283,-0.137566879,0.347893238,0.545295954,-0.049600143,0.321033597,0.370856047,-0.106631078,0.303662211,0.26461947,-0.14899306,0.283695996,0.174971819,-0.177082166,0.290382326,0.604902029,-0.077402778,0.28148073,0.561356187,-0.130406588,0.326334268,0.656502426,-0.13324219,0.354157001,0.719395638,-0.1225968,0.245116413,0.686649978,-0.115057617,0.242577597,0.638059139,-0.148249537,0.280560553,0.702402711,-0.143958166,0.308536679,0.755321145,-0.132478088,5
0.372385442,0.905510366,-1.19E-09,0.448726952,0.823205113,-0.038019065,0.474078298,0.682824492,-0.074031845,0.406485558,0.604883194,-0.117236033,0.32819441,0.588438034,-0.155997381,0.430675566,0.516718388,-0.023146041,0.45059067,0.360372216,-0.069121338,0.463164359,0.266701192,-0.103216186,0.468517065,0.188045651,-0.130076125,0.35726434,0.533577204,-0.045062285,0.332333446,0.35926491,-0.101548254,0.317907363,0.25306803,-0.14291209,0.297753811,0.165249556,-0.170265839,0.299958915,0.590966523,-0.07451342,0.294537872,0.549013317,-0.128390729,0.3424142,0.646868646,-0.132860333,0.369959861,0.711230516,-0.123171218,0.256388068,0.67103076,-0.113905966,0.264839172,0.636025608,-0.147663802,0.306723863,0.703250825,-0.145344272,0.334076017,0.754860938,-0.135357708,5
0.383229762,0.90627861,1.01E-10,0.459096968,0.821558654,-0.035336252,0.485792071,0.683199167,-0.072200246,0.421188951,0.605759084,-0.116776556,0.345077455,0.589238465,-0.156969354,0.443345755,0.518505931,-0.026741117,0.463870466,0.359603614,-0.074519664,0.475676924,0.265015006,-0.110472351,0.479764342,0.184467167,-0.138677806,0.371312767,0.535884202,-0.050150085,0.350384921,0.362232447,-0.108290963,0.336423129,0.254915178,-0.151256531,0.316344798,0.163123429,-0.180005029,0.313401669,0.59281677,-0.080077507,0.309751123,0.550504088,-0.133528724,0.35856235,0.647103965,-0.136769101,0.38798973,0.712098122,-0.127013817,0.268121451,0.671517551,-0.119847648,0.275624126,0.632578671,-0.152512804,0.31732446,0.698694468,-0.148531079,0.345643729,0.752420425,-0.137867004,5
0.395080328,0.899679899,7.94E-10,0.470331222,0.813718915,-0.032311164,0.496670961,0.677124739,-0.068823777,0.432419509,0.600751758,-0.113462411,0.356269956,0.584639907,-0.153473184,0.457181841,0.516152024,-0.024015399,0.478243709,0.36002177,-0.071007252,0.489641041,0.267604977,-0.105145097,0.493352026,0.188980222,-0.131822616,0.385600537,0.532166064,-0.048651949,0.364303321,0.357608676,-0.106249779,0.351643264,0.253063738,-0.145846993,0.333064318,0.162595093,-0.171634644,0.327432692,0.588194907,-0.079859979,0.321686178,0.539740682,-0.13269043,0.365477741,0.63830781,-0.132892102,0.390177608,0.702598035,-0.120723538,0.281226397,0.667888343,-0.120519176,0.289081812,0.625062406,-0.152246937,0.327410668,0.693609655,-0.146226481,0.351832092,0.747178674,-0.133862257,5
0.401459813,0.898488402,1.40E-09,0.475388646,0.808577895,-0.034912586,0.498853207,0.672866762,-0.074026659,0.434183717,0.599179983,-0.120615192,0.35818401,0.58394897,-0.162670255,0.456342369,0.516612768,-0.030577304,0.476927161,0.364423215,-0.079702526,0.487521887,0.273525238,-0.115639925,0.491011947,0.194497049,-0.143619627,0.384931326,0.534422517,-0.054405693,0.363156289,0.362302929,-0.114016064,0.348758161,0.256975114,-0.15558435,0.33011657,0.16603905,-0.183086798,0.326668561,0.591516793,-0.084423497,0.321242064,0.546330214,-0.137762994,0.364877403,0.642897189,-0.137692526,0.391532451,0.705317676,-0.125887066,0.280500352,0.671206355,-0.124040924,0.285170853,0.625294387,-0.155877113,0.324688017,0.692145944,-0.149232611,0.35237515,0.744835794,-0.136834681,5
0.400773913,0.897228599,1.33E-09,0.475710958,0.808518767,-0.035844345,0.498489678,0.673291147,-0.074844636,0.432351202,0.600677907,-0.121082678,0.355326056,0.583875,-0.162793607,0.45584029,0.51542747,-0.030742012,0.476201117,0.361947954,-0.080064915,0.4862988,0.26915431,-0.116388932,0.48929739,0.188731909,-0.144698024,0.384133309,0.533371031,-0.053794201,0.363794267,0.360396415,-0.113588952,0.350151747,0.252678633,-0.155605048,0.331222653,0.160245448,-0.183469549,0.326095223,0.590636313,-0.083115265,0.321127772,0.546757579,-0.136649266,0.365107268,0.643597484,-0.13691856,0.391156614,0.706225455,-0.125201225,0.280512452,0.670877755,-0.122098476,0.287314951,0.627960205,-0.154335693,0.326685458,0.694965005,-0.148227334,0.353311837,0.747103453,-0.135964364,5
0.412095606,0.887699366,-4.59E-10,0.487376571,0.801897407,-0.03333256,0.512295783,0.665062666,-0.066852227,0.447929829,0.588647544,-0.107325479,0.374639243,0.574489832,-0.143377259,0.4717305,0.514078617,-0.028177068,0.493690968,0.36002171,-0.074044563,0.507653654,0.268814623,-0.106821306,0.51442194,0.192928702,-0.132083073,0.402497113,0.528770268,-0.049648717,0.382736534,0.355449647,-0.105838686,0.370227069,0.251945019,-0.145015836,0.351902962,0.163702577,-0.170684382,0.345583826,0.582365036,-0.077032126,0.340553463,0.537449658,-0.126466721,0.38249588,0.629200935,-0.126785442,0.406594723,0.6910097,-0.115550376,0.299488276,0.658634126,-0.113968663,0.305027962,0.618739128,-0.143283635,0.341477573,0.678171337,-0.138186529,0.364574611,0.726713419,-0.126887843,5
0.434120566,0.862096906,-1.06E-09,0.510158837,0.775602758,-0.030374903,0.534362555,0.641571879,-0.061920997,0.471408546,0.569351375,-0.099763431,0.397800297,0.560276151,-0.133392707,0.493658185,0.496776462,-0.029898975,0.513463259,0.347192615,-0.071807176,0.527681887,0.258888423,-0.102374606,0.535286307,0.187274098,-0.126243636,0.423774153,0.509994507,-0.050456211,0.402971387,0.345684201,-0.099559709,0.390987456,0.245945364,-0.134290293,0.37464121,0.163715303,-0.158631995,0.366727769,0.562694728,-0.076142356,0.372915,0.522037029,-0.115999348,0.412714213,0.602939248,-0.114008278,0.433129549,0.660793781,-0.104505494,0.322175682,0.637065887,-0.11125651,0.339500427,0.605713964,-0.133167759,0.374522835,0.658194363,-0.126697227,0.393511355,0.702303231,-0.116519503,5
0.450909048,0.847887099,-6.30E-12,0.529086947,0.770576596,-0.030983457,0.56187278,0.636351466,-0.063673012,0.507785201,0.560823023,-0.102997668,0.434247404,0.551448643,-0.138072595,0.514153779,0.489048332,-0.027216701,0.533379316,0.343498945,-0.0697705,0.546781182,0.258555651,-0.100624412,0.55372709,0.188475877,-0.12454544,0.444126725,0.500326812,-0.048515763,0.424635917,0.336559206,-0.099023432,0.416050434,0.237056464,-0.134668723,0.40298453,0.156311601,-0.159111902,0.386338681,0.550388396,-0.075342171,0.403562337,0.500441551,-0.118239202,0.442774445,0.583545923,-0.116592556,0.45917362,0.647127628,-0.10653384,0.340488881,0.621929765,-0.11148493,0.369746089,0.585914135,-0.135723054,0.403947085,0.64278692,-0.128907487,0.418057889,0.692331076,-0.118089482,5
0.467633784,0.828810036,1.88E-10,0.540440559,0.752912819,-0.032360326,0.575176477,0.62209028,-0.065098785,0.528115153,0.539636791,-0.104346767,0.456681013,0.5154199,-0.139240429,0.52752912,0.474922895,-0.022518953,0.547575235,0.33223927,-0.064182654,0.557952881,0.251865178,-0.092466667,0.563464582,0.18381542,-0.114717804,0.45953095,0.486268491,-0.044336412,0.44072783,0.32143724,-0.096097961,0.434071869,0.227836549,-0.129682794,0.424717665,0.147588611,-0.151683435,0.403142899,0.535675943,-0.072838269,0.424595416,0.481431782,-0.120822899,0.463696331,0.57234174,-0.119781643,0.480258882,0.636738062,-0.108424,0.358813196,0.607222676,-0.110269427,0.39458856,0.572002828,-0.139625251,0.431658268,0.637779236,-0.134132475,0.448438883,0.690413475,-0.122944407,5
0.467322916,0.831990719,2.81E-09,0.538793862,0.756716073,-0.026928497,0.57538414,0.627424419,-0.058112532,0.533447027,0.5443362,-0.097127728,0.466237456,0.517321229,-0.131955892,0.525386214,0.478957683,-0.013124106,0.546658099,0.336176008,-0.051702637,0.55926913,0.256778955,-0.077998042,0.566284001,0.189257234,-0.099303447,0.459041595,0.490163326,-0.037697691,0.438079029,0.32430011,-0.085858352,0.431533724,0.228165239,-0.118704014,0.421332359,0.14796862,-0.141027763,0.403385699,0.537845492,-0.068887606,0.425124645,0.476993263,-0.115220159,0.465620548,0.569851756,-0.115027383,0.48162055,0.638006806,-0.104680389,0.357269466,0.606195807,-0.10843423,0.394253433,0.565585017,-0.13739574,0.432908922,0.632873893,-0.132382005,0.449802309,0.68831104,-0.12199071,5
0.477217346,0.817751288,1.28E-09,0.548588812,0.738314271,-0.029525714,0.584901571,0.611395061,-0.060247175,0.546280324,0.528306186,-0.097600736,0.476200521,0.503995657,-0.13035433,0.533255875,0.470932394,-0.017308526,0.553372443,0.333197653,-0.055978425,0.56444943,0.257425725,-0.082282417,0.570431888,0.191652328,-0.10330639,0.469593495,0.48213923,-0.039325349,0.448404074,0.321276546,-0.088212885,0.443080962,0.229941487,-0.121267512,0.434870154,0.15064472,-0.143430904,0.414985776,0.529052973,-0.067740247,0.441086859,0.472325623,-0.11417146,0.483043849,0.559934735,-0.114169039,0.499502212,0.623383641,-0.103892945,0.370088816,0.596451819,-0.10455028,0.405198932,0.555617154,-0.133383706,0.442905486,0.617870688,-0.128647074,0.458525151,0.671356559,-0.11836917,5
0.483631343,0.810694814,2.45E-09,0.553959966,0.733011961,-0.031006172,0.592070818,0.611947536,-0.061589025,0.559758782,0.528744817,-0.098051116,0.492705226,0.505604088,-0.129747882,0.539595723,0.474556148,-0.017542129,0.560087442,0.33986491,-0.054708511,0.570012331,0.26536575,-0.080003306,0.5740031,0.199082106,-0.100580089,0.478290111,0.484652251,-0.038256951,0.459065557,0.326974392,-0.085722275,0.453538686,0.235809654,-0.118335806,0.444347918,0.155754745,-0.140415102,0.425216556,0.529483557,-0.065352,0.448911846,0.467991829,-0.112593949,0.490848094,0.555052817,-0.114553161,0.508557439,0.618124545,-0.105293646,0.381327689,0.595411062,-0.100418106,0.414796025,0.550997138,-0.130587786,0.453663856,0.610980749,-0.127383292,0.471522868,0.664167643,-0.118103184,5
0.484127402,0.805546999,2.18E-09,0.553513587,0.736092865,-0.031374659,0.590460241,0.610294878,-0.059909686,0.553701997,0.524917185,-0.093747079,0.488630176,0.497754067,-0.123534217,0.540807366,0.477330714,-0.016831314,0.561275184,0.341879934,-0.052086744,0.571867406,0.265470862,-0.076176614,0.576613903,0.199875563,-0.09600246,0.477725655,0.485262841,-0.035526656,0.460299671,0.326138705,-0.07954967,0.454756171,0.232792497,-0.111132264,0.445821047,0.153771609,-0.133263022,0.423960745,0.527677178,-0.060610499,0.448647738,0.466332793,-0.104480729,0.488029122,0.55321461,-0.106990397,0.505279064,0.619515061,-0.099091776,0.379398316,0.589494526,-0.093747295,0.416590363,0.553028464,-0.122298583,0.454246163,0.615204871,-0.120080844,0.472110093,0.668243647,-0.111977279,5
0.489246666,0.800992727,2.07E-09,0.557234645,0.729985654,-0.029906632,0.59793222,0.611794055,-0.059305355,0.570709229,0.525342703,-0.094336845,0.504770339,0.499688059,-0.124615029,0.542348266,0.477494359,-0.016484927,0.565105975,0.344979465,-0.052716833,0.574463665,0.272764266,-0.076170452,0.577848613,0.208062857,-0.095513515,0.482647955,0.484949261,-0.037591368,0.466958582,0.330670893,-0.085189439,0.462514311,0.242352068,-0.1165381,0.454884142,0.162494987,-0.137259975,0.430300027,0.525789142,-0.06492433,0.459120125,0.463658422,-0.113959894,0.499270409,0.554581642,-0.116051972,0.515841126,0.61791873,-0.106157124,0.387967438,0.588049352,-0.099829383,0.426852882,0.545342565,-0.131356984,0.464430302,0.609463096,-0.128408343,0.480744034,0.664011836,-0.118894309,5
0.489640623,0.794562817,1.75E-09,0.555332422,0.730057955,-0.031952105,0.595576286,0.611075222,-0.061329655,0.566436887,0.527967572,-0.095727406,0.502069771,0.499954373,-0.126203701,0.543266594,0.476024657,-0.020492492,0.565076113,0.345234692,-0.057282113,0.575223625,0.271793783,-0.081232771,0.5800699,0.207585305,-0.100818008,0.483049184,0.482764363,-0.039996516,0.468025625,0.327902138,-0.086344071,0.463605165,0.238404632,-0.117484264,0.456626296,0.160473138,-0.13903822,0.430384934,0.522378922,-0.065927595,0.459209979,0.460774302,-0.112982608,0.498448551,0.550759256,-0.115890294,0.516842902,0.617405057,-0.108035713,0.387466222,0.581031084,-0.099781081,0.429585755,0.547458291,-0.130903766,0.468027025,0.612259626,-0.129457638,0.487346441,0.665549099,-0.121796302,5
0.486778349,0.793289423,2.64E-09,0.552641869,0.727261961,-0.025927242,0.589285672,0.606811464,-0.053737875,0.556269765,0.524790287,-0.087963372,0.494999975,0.496183008,-0.118450403,0.542790651,0.474941134,-0.014405683,0.562908888,0.344526649,-0.049596168,0.572523236,0.271659791,-0.073404834,0.57684499,0.208453327,-0.092922963,0.482447237,0.482055396,-0.035915714,0.466442734,0.329307377,-0.079855308,0.462339431,0.241745025,-0.109890059,0.454829574,0.166788757,-0.130778745,0.430310518,0.522339284,-0.06337487,0.454266548,0.461963505,-0.10604243,0.491668284,0.54787159,-0.106742166,0.507703841,0.612455249,-0.098369002,0.387078524,0.582009971,-0.098404579,0.42546922,0.547352374,-0.125930324,0.462577283,0.610429525,-0.12250495,0.480244339,0.662539661,-0.11397019,5
0.486710995,0.792134106,2.23E-09,0.552823305,0.726137817,-0.026250606,0.590074658,0.604643345,-0.054877594,0.556096971,0.523355722,-0.089816101,0.49240607,0.494875908,-0.120906301,0.541781664,0.473984092,-0.016052639,0.563348413,0.345178962,-0.05239265,0.573327541,0.273032606,-0.07686089,0.578492999,0.210208476,-0.096758768,0.481277108,0.48150003,-0.037730351,0.466671348,0.329283088,-0.083238825,0.462957859,0.241912752,-0.114104018,0.456215143,0.166153669,-0.135269791,0.428685308,0.521993041,-0.065222204,0.455155373,0.462486178,-0.109163225,0.493139893,0.549778223,-0.109680124,0.50950253,0.613923311,-0.100896873,0.385513008,0.581876874,-0.100263521,0.425772071,0.546653926,-0.128338411,0.462448597,0.611091912,-0.124383353,0.479348242,0.663574338,-0.115373477,5
0.472536564,0.802137375,4.17E-09,0.538592875,0.728556693,-0.022197595,0.571184158,0.607343256,-0.049434341,0.536349177,0.528957963,-0.083815821,0.477603823,0.504796624,-0.114412174,0.528248549,0.478368312,-0.013887792,0.548928618,0.348249733,-0.048843507,0.55881536,0.273766339,-0.073900327,0.562994003,0.209385604,-0.094090223,0.468990833,0.486941129,-0.036060363,0.454124451,0.337863386,-0.077949144,0.449529648,0.249732167,-0.107289322,0.44094193,0.176610321,-0.127939388,0.418661505,0.53025049,-0.063503861,0.43881923,0.475123286,-0.101029932,0.475127548,0.550638974,-0.098871209,0.490427285,0.608821988,-0.089766078,0.376967669,0.592702448,-0.098430373,0.409276962,0.552693307,-0.121278867,0.444246173,0.605838835,-0.115152158,0.46064797,0.653383076,-0.105414152,5
0.45977965,0.805818081,4.22E-09,0.525960207,0.72729224,-0.022405623,0.555566967,0.606536508,-0.04896665,0.516652584,0.532298207,-0.082889274,0.456155181,0.514721811,-0.113002233,0.508829534,0.484435469,-0.010267286,0.529654741,0.355387032,-0.04347853,0.541304708,0.282626987,-0.06799566,0.547950447,0.218066275,-0.087966062,0.448818117,0.494545907,-0.031441733,0.432650357,0.346025556,-0.072192624,0.42856735,0.258052379,-0.103040136,0.420926422,0.185120791,-0.124598555,0.398755491,0.537682176,-0.057852603,0.423098952,0.487434745,-0.094812222,0.460563332,0.564417005,-0.094821885,0.474171221,0.621065259,-0.086591318,0.358126134,0.598460197,-0.091691971,0.388816118,0.558340251,-0.113467947,0.422610879,0.610701203,-0.108392134,0.436336398,0.656647205,-0.099446476,5
0.458753198,0.801579356,2.94E-09,0.524368882,0.726973057,-0.024582475,0.554930091,0.606232703,-0.051602755,0.514090538,0.531677186,-0.085428238,0.451317787,0.512307525,-0.115218207,0.512959421,0.482255429,-0.012212135,0.532813013,0.354538858,-0.047187302,0.543591738,0.282697648,-0.071396917,0.549084425,0.220770478,-0.090811171,0.454188526,0.492496371,-0.033116963,0.438038558,0.342529029,-0.076947667,0.433946222,0.2542454,-0.107597314,0.425657719,0.178436875,-0.128377825,0.403527707,0.535205007,-0.059789117,0.42075181,0.475759089,-0.101444811,0.457049638,0.555556655,-0.1017913,0.47092849,0.615799308,-0.092621446,0.360118806,0.597162604,-0.093860582,0.388611197,0.55490768,-0.119756803,0.421788126,0.610524416,-0.115558721,0.435247719,0.659379959,-0.106277697,5
0.438451946,0.811158776,5.47E-09,0.505166471,0.73068732,-0.018916326,0.53083837,0.611834049,-0.044384375,0.491809607,0.537907422,-0.076965101,0.433495104,0.519408762,-0.105632775,0.489147902,0.498197049,-0.013681982,0.510973752,0.366173148,-0.047481678,0.524201393,0.291123807,-0.072936475,0.531585574,0.226123452,-0.093508147,0.430974007,0.508023858,-0.034759443,0.414377302,0.35895133,-0.076421902,0.409684271,0.269101918,-0.107923783,0.400153369,0.195755213,-0.130090132,0.381100237,0.55082649,-0.059753384,0.397235781,0.500364959,-0.095035233,0.434595644,0.57036531,-0.093953021,0.449027628,0.623591125,-0.085804522,0.338986576,0.611387432,-0.09171427,0.362879306,0.569116592,-0.112330064,0.394573957,0.614908814,-0.106612131,0.406499982,0.658285081,-0.097528428,5
0.436708182,0.805226922,2.30E-09,0.504798293,0.730920792,-0.02540135,0.532084167,0.610494971,-0.050872464,0.486047983,0.536323011,-0.082633652,0.425647557,0.519185603,-0.110484861,0.494876474,0.491591126,-0.013149477,0.515105486,0.36205706,-0.047780748,0.527337849,0.287702113,-0.072468072,0.533426225,0.224901915,-0.092113532,0.436037779,0.502511859,-0.032094147,0.420548022,0.354216993,-0.075057484,0.41497004,0.265800595,-0.105803825,0.404263705,0.189981312,-0.126581609,0.386064351,0.545479298,-0.056691464,0.394342482,0.489723086,-0.097809449,0.426998496,0.566261709,-0.098712251,0.440535188,0.623693883,-0.089627266,0.343148232,0.607475162,-0.088660903,0.362870306,0.564872801,-0.114578858,0.394683659,0.615262687,-0.11107593,0.409361959,0.660763562,-0.101987362,5
